datetime,offpeak,shoulder,peak,export,bat_charge,Bat_Charge_Energy,Bat_Discharge_Energy,house_load,gen_price,fit_price,aemo_price,pe_datetime,solar_gen,Import_kWh
2025-12-19 15:09:59,,,,11.692,unavailable,unavailable,unavailable,36.8,1,1,0.3957,2025-12-19 15:09:59,47.6621,27.131
2025-12-19 15:14:59,,,,11.875,unavailable,unavailable,unavailable,37.3,0.98,0.98,0.387,2025-12-19 15:14:59,48.4229,27.131
2025-12-19 15:19:59,,,,12.049,unavailable,unavailable,unavailable,37.7,0.93,0.93,-0.69,2025-12-19 15:19:59,48.8028,27.131
2025-12-19 15:24:59,,,,12.251,unavailable,unavailable,unavailable,38.2,0.91,0.91,-0.003,2025-12-19 15:24:59,49.5516,27.131
2025-12-19 15:29:59,,,,12.408,unavailable,unavailable,unavailable,38.6,0.66,0.66,0.2995,2025-12-19 15:29:59,50.2971,27.131
2025-12-19 15:34:59,,,,12.586,unavailable,unavailable,unavailable,39.1,0.59,0.59,-0.0096,2025-12-19 15:34:59,50.6697,27.131
2025-12-19 15:39:59,,,,12.741,unavailable,unavailable,unavailable,39.5,0.54,0.54,0.2995,2025-12-19 15:39:59,51.4186,27.131
2025-12-19 15:44:59,,,,12.864,unavailable,unavailable,unavailable,40,0.51,0.51,0.4,2025-12-19 15:44:59,52.154,27.131
2025-12-19 15:49:59,,,,12.992,unavailable,unavailable,unavailable,40.5,0.49,0.49,0.4119,2025-12-19 15:49:59,52.5121,27.131
2025-12-19 15:54:59,,,,13.109,unavailable,unavailable,unavailable,40.9,0.27,0.27,0.4218,2025-12-19 15:54:59,53.2235,27.131
2025-12-19 15:58:59,,,,13.135,0,0,0,40.9,0.27,0.27,0.4364,2025-12-19 15:58:59,53.9225,27.131
2025-12-19 16:03:59,,,,13.161,0,0,0,41.5,0.54,0.54,0.3906,2025-12-19 16:03:59,54.2741,27.131
2025-12-19 16:04:59,,,,13.203,unavailable,unavailable,unavailable,42,0.64,0.64,0.3906,2025-12-19 16:04:59,54.2741,27.131
2025-12-19 16:09:59,,,,13.277,unavailable,unavailable,unavailable,42.3,0.46,0.46,0.4069,2025-12-19 16:09:59,54.3694,27.131
2025-12-19 16:14:59,,,,13.777,unavailable,unavailable,unavailable,42.3,0.22,0.22,0.4397,2025-12-19 16:14:59,55.053,27.131
2025-12-19 16:19:59,,,,14.049,unavailable,unavailable,unavailable,42.5,0.11,0.11,0.448,2025-12-19 16:19:59,55.3507,27.131
2025-12-19 16:24:59,,,,14.251,unavailable,unavailable,unavailable,42.7,0.08,0.08,0.4202,2025-12-19 16:24:59,55.917,27.131
2025-12-19 16:29:59,,,,14.254,unavailable,unavailable,unavailable,42.9,0.04,0.04,0.4814,2025-12-19 16:29:59,56.0405,27.131
2025-12-19 16:34:59,,,,14.257,unavailable,unavailable,unavailable,43.1,0.49,0.49,0.0454,2025-12-19 16:34:59,56.0966,27.131
2025-12-19 16:39:59,,,,14.26,unavailable,unavailable,unavailable,43.3,0.48,0.48,0.0845,2025-12-19 16:39:59,56.1906,27.131
2025-12-19 16:44:59,,,,14.263,unavailable,unavailable,unavailable,43.6,0.44,0.44,0.0603,2025-12-19 16:44:59,56.2685,27.131
2025-12-19 16:49:59,,,,14.266,unavailable,unavailable,unavailable,43.8,0.49,0.49,0.0846,2025-12-19 16:49:59,56.3181,27.131
2025-12-19 16:54:59,,,,14.269,unavailable,unavailable,unavailable,44.1,0.45,0.45,0.0659,2025-12-19 16:54:59,56.41,27.131
2025-12-19 16:58:59,,,,14.271,0,0,0,44.1,0.45,0.45,0.1012,2025-12-19 16:58:59,56.483,27.131
2025-12-19 17:03:59,,,,14.272,0,0,0,44.3,22.33,22.33,0.0495,2025-12-19 17:03:59,56.5229,27.131
2025-12-19 17:04:59,,,,14.275,unavailable,unavailable,unavailable,44.5,18.68,18.68,0.0495,2025-12-19 17:04:59,56.5229,27.131
2025-12-19 17:09:59,,,,14.278,unavailable,unavailable,unavailable,44.7,15.03,15.03,0.0775,2025-12-19 17:09:59,56.6661,27.131
2025-12-19 17:14:59,,,,14.281,unavailable,unavailable,unavailable,44.9,11.39,11.39,0.1096,2025-12-19 17:14:59,56.8788,27.132
2025-12-19 17:19:59,,,,14.284,unavailable,unavailable,unavailable,45.1,7.75,7.75,0.1233,2025-12-19 17:19:59,57.1038,27.132
2025-12-19 17:24:59,,,,14.287,unavailable,unavailable,unavailable,45.3,4.11,4.11,0.1248,2025-12-19 17:24:59,57.2505,27.132
2025-12-19 17:29:59,,,,14.29,unavailable,unavailable,unavailable,45.5,18.87,18.87,0.1295,2025-12-19 17:29:59,57.4105,27.132
2025-12-19 17:34:59,,,,14.293,unavailable,unavailable,unavailable,45.7,12.84,12.84,0.0931,2025-12-19 17:34:59,57.4733,27.132
2025-12-19 17:39:59,,,,14.296,unavailable,unavailable,unavailable,45.9,7.49,7.49,0.0741,2025-12-19 17:39:59,57.5743,27.132
2025-12-19 17:44:59,,,,14.3,unavailable,unavailable,unavailable,46.3,0.17,0.17,0.0799,2025-12-19 17:44:59,57.6654,27.132
2025-12-19 17:49:59,,,,14.306,unavailable,unavailable,unavailable,46.7,5.18,5.18,0.0954,2025-12-19 17:49:59,57.6958,27.132
2025-12-19 17:54:59,,,,14.309,unavailable,unavailable,unavailable,46.9,3.78,3.78,0.1059,2025-12-19 17:54:59,57.7864,27.132
2025-12-19 17:58:59,,,,14.355,0,0,0,46.9,3.78,3.78,0.1431,2025-12-19 17:58:59,57.8561,27.132
2025-12-19 18:03:59,,,,14.4,0,0,0,47.1,17.71,17.71,0.1429,2025-12-19 18:03:59,57.8641,27.132
2025-12-19 18:04:59,,,,15.058,unavailable,unavailable,unavailable,47.3,0.88,0.88,0.1429,2025-12-19 18:04:59,57.8641,27.132
2025-12-19 18:09:59,,,,15.726,unavailable,unavailable,unavailable,47.5,0.65,0.65,0.1413,2025-12-19 18:09:59,57.8784,27.132
2025-12-19 18:14:59,,,,16.402,unavailable,unavailable,unavailable,47.7,0.41,0.41,0.1423,2025-12-19 18:14:59,57.8972,27.132
2025-12-19 18:19:59,,,,17.121,unavailable,unavailable,unavailable,47.8,0.25,0.25,0.104,2025-12-19 18:19:59,57.9052,27.132
2025-12-19 18:24:59,,,,17.903,unavailable,unavailable,unavailable,47.9,0.12,0.12,0.1184,2025-12-19 18:24:59,57.9124,27.132
2025-12-19 18:29:59,,,,18.586,unavailable,unavailable,unavailable,48,0.17,0.17,0.1554,2025-12-19 18:29:59,57.9178,27.132
2025-12-19 18:34:59,,,,19.339,unavailable,unavailable,unavailable,48.1,0.19,0.19,0.1935,2025-12-19 18:34:59,57.92,27.132
2025-12-19 18:39:59,,,,20.053,unavailable,unavailable,unavailable,48.2,0.32,0.32,0.165,2025-12-19 18:39:59,57.9246,27.132
2025-12-19 18:44:59,,,,20.79,unavailable,unavailable,unavailable,48.3,0.36,0.36,0.159,2025-12-19 18:44:59,57.927,27.132
2025-12-19 18:49:59,,,,21.53,unavailable,unavailable,unavailable,48.4,0.12,0.12,0.159,2025-12-19 18:49:59,57.9288,27.132
2025-12-19 18:54:59,,,,22.235,unavailable,unavailable,unavailable,48.6,0.11,0.11,0.1641,2025-12-19 18:54:59,57.9288,27.132
2025-12-19 18:58:59,,,,22.619,0,0,0,48.6,0.11,0.11,0.135,2025-12-19 18:58:59,57.9288,27.132
2025-12-19 19:03:59,,,,23.002,0,0,0,48.6,0.25,0.25,0.1495,2025-12-19 19:03:59,57.9307,27.132
2025-12-19 19:04:59,,,,23.714,unavailable,unavailable,unavailable,48.8,0.18,0.18,0.1495,2025-12-19 19:04:59,57.9307,27.132
2025-12-19 19:09:59,,,,24.442,unavailable,unavailable,unavailable,48.9,0.16,0.16,0.159,2025-12-19 19:09:59,57.9307,27.132
2025-12-19 19:14:59,,,,25.195,unavailable,unavailable,unavailable,48.9,0.16,0.16,0.1494,2025-12-19 19:14:59,57.9307,27.132
2025-12-19 19:19:59,,,,25.884,unavailable,unavailable,unavailable,49.1,0.15,0.15,0.1522,2025-12-19 19:19:59,57.9307,27.132
2025-12-19 19:24:59,,,,26.607,unavailable,unavailable,unavailable,49.2,0.15,0.15,0.1503,2025-12-19 19:24:59,57.9307,27.132
2025-12-19 19:29:59,,,,27.375,unavailable,unavailable,unavailable,49.3,0.22,0.22,0.1486,2025-12-19 19:29:59,57.9307,27.132
2025-12-19 19:34:59,,,,28.062,unavailable,unavailable,unavailable,49.4,0.27,0.27,0.175,2025-12-19 19:34:59,57.9307,27.132
2025-12-19 19:39:59,,,,28.838,unavailable,unavailable,unavailable,49.5,0.2,0.2,0.1492,2025-12-19 19:39:59,57.9307,27.132
2025-12-19 19:44:59,,,,29.533,unavailable,unavailable,unavailable,49.6,0.19,0.19,0.1472,2025-12-19 19:44:59,57.9307,27.132
2025-12-19 19:49:59,,,,30.258,unavailable,unavailable,unavailable,49.7,0.19,0.19,0.1452,2025-12-19 19:49:59,57.9307,27.132
2025-12-19 19:54:59,,,,30.779,unavailable,unavailable,unavailable,49.8,0.19,0.19,0.147,2025-12-19 19:54:59,57.9307,27.132
2025-12-19 19:58:59,,,,30.781,0,0,0,49.8,0.19,0.19,0.1427,2025-12-19 19:58:59,57.9307,27.132
2025-12-19 20:03:59,,,,30.783,0,0,0,49.9,0.18,0.18,0.1396,2025-12-19 20:03:59,57.9308,27.132
2025-12-19 20:04:59,,,,30.786,unavailable,unavailable,unavailable,50,0.18,0.18,0.1396,2025-12-19 20:04:59,57.9308,27.132
2025-12-19 20:09:59,,,,30.79,unavailable,unavailable,unavailable,50.1,0.18,0.18,0.1399,2025-12-19 20:09:59,57.9309,27.132
2025-12-19 20:14:59,,,,30.793,unavailable,unavailable,unavailable,50.2,0.18,0.18,0.15,2025-12-19 20:14:59,57.931,27.132
2025-12-19 20:19:59,,,,30.797,unavailable,unavailable,unavailable,50.3,0.17,0.17,0.139,2025-12-19 20:19:59,57.931,27.132
2025-12-19 20:24:59,,,,30.8,unavailable,unavailable,unavailable,50.4,0.17,0.17,0.1404,2025-12-19 20:24:59,57.931,27.132
2025-12-19 20:29:59,,,,30.804,unavailable,unavailable,unavailable,50.5,0.18,0.18,0.1419,2025-12-19 20:29:59,57.9312,27.132
2025-12-19 20:34:59,,,,30.807,unavailable,unavailable,unavailable,50.6,0.19,0.19,0.138,2025-12-19 20:34:59,57.9312,27.132
2025-12-19 20:39:59,,,,30.81,unavailable,unavailable,unavailable,50.7,0.18,0.18,0.139,2025-12-19 20:39:59,57.9312,27.132
2025-12-19 20:44:59,,,,30.814,unavailable,unavailable,unavailable,50.8,0.17,0.17,0.1244,2025-12-19 20:44:59,57.9313,27.132
2025-12-19 20:49:59,,,,30.817,unavailable,unavailable,unavailable,50.9,0.17,0.17,0.1359,2025-12-19 20:49:59,57.9313,27.132
2025-12-19 20:54:59,,,,30.821,unavailable,unavailable,unavailable,51,0.17,0.17,0.1317,2025-12-19 20:54:59,57.9313,27.132
2025-12-19 20:58:59,,,,30.823,0,0,0,51,0.17,0.17,0.1181,2025-12-19 20:58:59,57.9314,27.132
2025-12-19 21:03:59,,,,30.824,0,0,0,51.1,0.17,0.17,0.134,2025-12-19 21:03:59,57.9314,27.132
2025-12-19 21:04:59,,,,30.828,unavailable,unavailable,unavailable,51.2,0.17,0.17,0.134,2025-12-19 21:04:59,57.9314,27.132
2025-12-19 21:09:59,,,,30.831,unavailable,unavailable,unavailable,51.3,0.16,0.16,0.134,2025-12-19 21:09:59,57.9315,27.132
2025-12-19 21:14:59,,,,30.834,unavailable,unavailable,unavailable,51.4,0.17,0.17,0.1307,2025-12-19 21:14:59,57.9316,27.132
2025-12-19 21:19:59,,,,30.838,unavailable,unavailable,unavailable,51.4,0.15,0.15,0.1434,2025-12-19 21:19:59,57.9316,27.132
2025-12-19 21:24:59,,,,30.842,unavailable,unavailable,unavailable,51.5,0.16,0.16,0.1209,2025-12-19 21:24:59,57.9318,27.132
2025-12-19 21:29:59,,,,30.846,unavailable,unavailable,unavailable,51.5,0.17,0.17,0.1298,2025-12-19 21:29:59,57.9318,27.132
2025-12-19 21:34:59,,,,30.849,unavailable,unavailable,unavailable,51.5,0.15,0.15,0.139,2025-12-19 21:34:59,57.9318,27.132
2025-12-19 21:39:59,,,,30.853,unavailable,unavailable,unavailable,51.6,0.15,0.15,0.1352,2025-12-19 21:39:59,57.9318,27.132
2025-12-19 21:44:59,,,,30.857,unavailable,unavailable,unavailable,51.6,0.15,0.15,0.12,2025-12-19 21:44:59,57.9318,27.132
2025-12-19 21:49:59,,,,30.86,unavailable,unavailable,unavailable,51.7,0.15,0.15,0.134,2025-12-19 21:49:59,57.9319,27.132
2025-12-19 21:54:59,,,,30.864,unavailable,unavailable,unavailable,51.8,0.15,0.15,0.134,2025-12-19 21:54:59,57.9319,27.132
2025-12-19 21:58:59,,,,30.868,0,0,0,51.8,0.15,0.15,0.12,2025-12-19 21:58:59,57.932,27.132
2025-12-19 22:03:59,,,,30.872,0,0,0,51.8,0.15,0.15,0.134,2025-12-19 22:03:59,57.932,27.132
2025-12-19 22:04:59,,,,30.872,unavailable,unavailable,unavailable,51.9,0.16,0.16,0.134,2025-12-19 22:04:59,57.932,27.132
2025-12-19 22:09:59,,,,30.876,unavailable,unavailable,unavailable,51.9,0.16,0.16,0.1515,2025-12-19 22:09:59,57.9321,27.132
2025-12-19 22:14:59,,,,30.88,unavailable,unavailable,unavailable,51.9,0.15,0.15,0.1486,2025-12-19 22:14:59,57.9322,27.132
2025-12-19 22:19:59,,,,30.884,unavailable,unavailable,unavailable,52,0.16,0.16,0.1267,2025-12-19 22:19:59,57.9322,27.132
2025-12-19 22:24:59,,,,30.888,unavailable,unavailable,unavailable,52,0.15,0.15,0.1209,2025-12-19 22:24:59,57.9323,27.132
2025-12-19 22:29:59,,,,30.892,unavailable,unavailable,unavailable,52,0.15,0.15,0.1372,2025-12-19 22:29:59,57.9324,27.132
2025-12-19 22:34:59,,,,30.896,unavailable,unavailable,unavailable,52,0.15,0.15,0.1243,2025-12-19 22:34:59,57.9324,27.132
2025-12-19 22:39:59,,,,30.9,unavailable,unavailable,unavailable,52,0.16,0.16,0.1413,2025-12-19 22:39:59,57.9324,27.132
2025-12-19 22:44:59,,,,30.903,unavailable,unavailable,unavailable,52.1,0.14,0.14,0.1209,2025-12-19 22:44:59,57.9326,27.132
2025-12-19 22:49:59,,,,30.907,unavailable,unavailable,unavailable,52.1,0.15,0.15,0.1393,2025-12-19 22:49:59,57.9326,27.132
2025-12-19 22:54:59,,,,30.911,unavailable,unavailable,unavailable,52.1,0.15,0.15,0.1369,2025-12-19 22:54:59,57.9326,27.132
2025-12-19 22:58:59,,,,30.913,0,0,0,52.1,0.15,0.15,0.1294,2025-12-19 22:58:59,57.9327,27.132
2025-12-19 23:03:59,,,,30.915,0,0,0,52.1,0.16,0.16,0.12,2025-12-19 23:03:59,57.9327,27.132
2025-12-19 23:04:59,,,,30.919,unavailable,unavailable,unavailable,52.2,0.16,0.16,0.12,2025-12-19 23:04:59,57.9327,27.132
2025-12-19 23:09:59,,,,30.923,unavailable,unavailable,unavailable,52.2,0.16,0.16,0.1209,2025-12-19 23:09:59,57.9328,27.132
2025-12-19 23:14:59,,,,30.927,unavailable,unavailable,unavailable,52.2,0.16,0.16,0.1401,2025-12-19 23:14:59,57.9329,27.132
2025-12-19 23:19:59,,,,30.931,unavailable,unavailable,unavailable,52.2,0.16,0.16,0.12,2025-12-19 23:19:59,57.933,27.132
2025-12-19 23:24:59,,,,30.935,unavailable,unavailable,unavailable,52.2,0.15,0.15,0.1376,2025-12-19 23:24:59,57.933,27.132
2025-12-19 23:29:59,,,,30.939,unavailable,unavailable,unavailable,52.3,0.16,0.16,0.1251,2025-12-19 23:29:59,57.9331,27.132
2025-12-19 23:34:59,,,,30.943,unavailable,unavailable,unavailable,52.3,0.14,0.14,0.12,2025-12-19 23:34:59,57.9331,27.132
2025-12-19 23:39:59,,,,30.946,unavailable,unavailable,unavailable,52.3,0.16,0.16,0.1209,2025-12-19 23:39:59,57.9332,27.132
2025-12-19 23:44:59,,,,30.95,unavailable,unavailable,unavailable,52.3,0.14,0.14,0.13,2025-12-19 23:44:59,57.9334,27.132
2025-12-19 23:49:59,,,,30.954,unavailable,unavailable,unavailable,52.3,0.14,0.14,0.1384,2025-12-19 23:49:59,57.9334,27.132
2025-12-19 23:54:59,,,,30.958,unavailable,unavailable,unavailable,52.4,0.15,0.15,0.131,2025-12-19 23:54:59,57.9335,27.132
2025-12-20 00:04:59,,,,0.005,unavailable,unavailable,unavailable,0,0.14,0.14,0.1394,2025-12-20 00:04:59,0,0
2025-12-20 00:09:59,,,,0.009,unavailable,unavailable,unavailable,0,0.14,0.14,0.1112,2025-12-20 00:09:59,0.0001,0
2025-12-20 00:14:59,,,,0.012,unavailable,unavailable,unavailable,0,0.14,0.14,0.12,2025-12-20 00:14:59,0.0002,0
2025-12-20 00:19:59,,,,0.017,unavailable,unavailable,unavailable,0.1,0.14,0.14,0.1268,2025-12-20 00:19:59,0.0002,0
2025-12-20 00:24:59,,,,0.02,unavailable,unavailable,unavailable,0.1,0.14,0.14,0.12,2025-12-20 00:24:59,0.0004,0
2025-12-20 00:29:59,,,,0.024,unavailable,unavailable,unavailable,0.1,0.14,0.14,0.12,2025-12-20 00:29:59,0.0004,0
2025-12-20 00:34:59,,,,0.028,unavailable,unavailable,unavailable,0.1,0.14,0.14,0.1323,2025-12-20 00:34:59,0.0004,0
2025-12-20 00:39:59,,,,0.032,unavailable,unavailable,unavailable,0.1,0.14,0.14,0.12,2025-12-20 00:39:59,0.0006,0
2025-12-20 00:44:59,,,,0.036,unavailable,unavailable,unavailable,0.2,0.14,0.14,0.1312,2025-12-20 00:44:59,0.0006,0
2025-12-20 00:49:59,,,,0.04,unavailable,unavailable,unavailable,0.2,0.14,0.14,0.12,2025-12-20 00:49:59,0.0007,0
2025-12-20 00:54:59,,,,0.044,unavailable,unavailable,unavailable,0.2,0.14,0.14,0.1209,2025-12-20 00:54:59,0.0008,0
2025-12-20 00:58:59,,,,0.048,0,0,0,0.2,0.14,0.14,0.12,2025-12-20 00:58:59,0.0008,0
2025-12-20 01:03:59,,,,0.052,0,0,0,0.2,0.14,0.14,0.1286,2025-12-20 01:03:59,0.0008,0
2025-12-20 01:04:59,,,,0.052,unavailable,unavailable,unavailable,0.3,0.15,0.15,0.1286,2025-12-20 01:04:59,0.0008,0
2025-12-20 01:09:59,,,,0.056,unavailable,unavailable,unavailable,0.3,0.13,0.13,0.1481,2025-12-20 01:09:59,0.001,0
2025-12-20 01:14:59,,,,0.06,unavailable,unavailable,unavailable,0.3,0.14,0.14,0.1322,2025-12-20 01:14:59,0.001,0
2025-12-20 01:19:59,,,,0.064,unavailable,unavailable,unavailable,0.3,0.14,0.14,0.12,2025-12-20 01:19:59,0.0011,0
2025-12-20 01:24:59,,,,0.067,unavailable,unavailable,unavailable,0.3,0.14,0.14,0.1085,2025-12-20 01:24:59,0.0012,0
2025-12-20 01:29:59,,,,0.071,unavailable,unavailable,unavailable,0.4,0.14,0.14,0.12,2025-12-20 01:29:59,0.0013,0
2025-12-20 01:34:59,,,,0.075,unavailable,unavailable,unavailable,0.4,0.14,0.14,0.1243,2025-12-20 01:34:59,0.0014,0
2025-12-20 01:39:59,,,,0.079,unavailable,unavailable,unavailable,0.4,0.14,0.14,0.12,2025-12-20 01:39:59,0.0014,0
2025-12-20 01:44:59,,,,0.083,unavailable,unavailable,unavailable,0.4,0.13,0.13,0.1393,2025-12-20 01:44:59,0.0015,0
2025-12-20 01:49:59,,,,0.087,unavailable,unavailable,unavailable,0.4,0.14,0.14,0.1123,2025-12-20 01:49:59,0.0015,0
2025-12-20 01:54:59,,,,0.091,unavailable,unavailable,unavailable,0.5,0.14,0.14,0.1379,2025-12-20 01:54:59,0.0016,0
2025-12-20 01:58:59,,,,0.095,0,0,0,0.5,0.14,0.14,0.1103,2025-12-20 01:58:59,0.0017,0
2025-12-20 02:03:59,,,,0.099,0,0,0,0.5,0.14,0.14,0.1105,2025-12-20 02:03:59,0.0018,0
2025-12-20 02:04:59,,,,0.099,unavailable,unavailable,unavailable,0.5,0.14,0.14,0.1105,2025-12-20 02:04:59,0.0018,0
2025-12-20 02:09:59,,,,0.103,unavailable,unavailable,unavailable,0.5,0.15,0.15,0.12,2025-12-20 02:09:59,0.0018,0
2025-12-20 02:14:59,,,,0.107,unavailable,unavailable,unavailable,0.5,0.14,0.14,0.12,2025-12-20 02:14:59,0.0019,0
2025-12-20 02:19:59,,,,0.111,unavailable,unavailable,unavailable,0.6,0.14,0.14,0.12,2025-12-20 02:19:59,0.0019,0
2025-12-20 02:24:59,,,,0.114,unavailable,unavailable,unavailable,0.6,0.14,0.14,0.1089,2025-12-20 02:24:59,0.002,0
2025-12-20 02:29:59,,,,0.118,unavailable,unavailable,unavailable,0.6,0.13,0.13,0.1082,2025-12-20 02:29:59,0.002,0
2025-12-20 02:34:59,,,,0.122,unavailable,unavailable,unavailable,0.6,0.14,0.14,0.1091,2025-12-20 02:34:59,0.0021,0
2025-12-20 02:39:59,,,,0.126,unavailable,unavailable,unavailable,0.6,0.14,0.14,0.12,2025-12-20 02:39:59,0.0022,0
2025-12-20 02:44:59,,,,0.13,unavailable,unavailable,unavailable,0.7,0.13,0.13,0.0898,2025-12-20 02:44:59,0.0023,0
2025-12-20 02:49:59,,,,0.134,unavailable,unavailable,unavailable,0.7,0.14,0.14,0.1015,2025-12-20 02:49:59,0.0024,0
2025-12-20 02:54:59,,,,0.138,unavailable,unavailable,unavailable,0.7,0.14,0.14,0.104,2025-12-20 02:54:59,0.0024,0
2025-12-20 02:58:59,,,,0.141,0,0,0,0.7,0.14,0.14,0.1059,2025-12-20 02:58:59,0.0025,0
2025-12-20 03:03:59,,,,0.145,0,0,0,0.7,0.14,0.14,0.0886,2025-12-20 03:03:59,0.0026,0
2025-12-20 03:04:59,,,,0.145,unavailable,unavailable,unavailable,0.7,0.13,0.13,0.0886,2025-12-20 03:04:59,0.0026,0
2025-12-20 03:09:59,,,,0.15,unavailable,unavailable,unavailable,0.8,0.13,0.13,0.095,2025-12-20 03:09:59,0.0026,0
2025-12-20 03:14:59,,,,0.154,unavailable,unavailable,unavailable,0.8,0.13,0.13,0.0893,2025-12-20 03:14:59,0.0028,0
2025-12-20 03:19:59,,,,0.158,unavailable,unavailable,unavailable,0.8,0.13,0.13,0.1069,2025-12-20 03:19:59,0.0028,0
2025-12-20 03:24:59,,,,0.162,unavailable,unavailable,unavailable,0.8,0.13,0.13,0.1076,2025-12-20 03:24:59,0.0028,0
2025-12-20 03:29:59,,,,0.165,unavailable,unavailable,unavailable,0.9,0.12,0.12,0.1075,2025-12-20 03:29:59,0.0029,0
2025-12-20 03:34:59,,,,0.169,unavailable,unavailable,unavailable,0.9,0.13,0.13,0.1013,2025-12-20 03:34:59,0.003,0
2025-12-20 03:39:59,,,,0.173,unavailable,unavailable,unavailable,0.9,0.12,0.12,0.1064,2025-12-20 03:39:59,0.0031,0
2025-12-20 03:44:59,,,,0.177,unavailable,unavailable,unavailable,0.9,0.12,0.12,0.1007,2025-12-20 03:44:59,0.0032,0
2025-12-20 03:49:59,,,,0.181,unavailable,unavailable,unavailable,0.9,0.12,0.12,0.108,2025-12-20 03:49:59,0.0032,0
2025-12-20 03:54:59,,,,0.185,unavailable,unavailable,unavailable,0.9,0.12,0.12,0.1098,2025-12-20 03:54:59,0.0032,0
2025-12-20 03:58:59,,,,0.189,0,0,0,0.9,0.12,0.12,0.1084,2025-12-20 03:58:59,0.0033,0
2025-12-20 04:03:59,,,,0.192,0,0,0,0.9,0.12,0.12,0.0963,2025-12-20 04:03:59,0.0034,0
2025-12-20 04:04:59,,,,0.192,unavailable,unavailable,unavailable,1,0.11,0.11,0.0963,2025-12-20 04:04:59,0.0034,0
2025-12-20 04:09:59,,,,0.196,unavailable,unavailable,unavailable,1.1,0.1,0.1,0.089,2025-12-20 04:09:59,0.0034,0
2025-12-20 04:14:59,,,,0.2,unavailable,unavailable,unavailable,1.1,0.11,0.11,0.0997,2025-12-20 04:14:59,0.0034,0
2025-12-20 04:19:59,,,,0.204,unavailable,unavailable,unavailable,1.1,0.11,0.11,0.1084,2025-12-20 04:19:59,0.0035,0
2025-12-20 04:24:59,,,,0.208,unavailable,unavailable,unavailable,1.1,0.11,0.11,0.1091,2025-12-20 04:24:59,0.0036,0
2025-12-20 04:29:59,,,,0.212,unavailable,unavailable,unavailable,1.2,0.11,0.11,0.1103,2025-12-20 04:29:59,0.0037,0
2025-12-20 04:34:59,,,,0.216,unavailable,unavailable,unavailable,1.2,0.12,0.12,0.1084,2025-12-20 04:34:59,0.0038,0
2025-12-20 04:39:59,,,,0.22,unavailable,unavailable,unavailable,1.2,0.12,0.12,0.106,2025-12-20 04:39:59,0.0038,0
2025-12-20 04:44:59,,,,0.223,unavailable,unavailable,unavailable,1.2,0.11,0.11,0.1068,2025-12-20 04:44:59,0.0038,0
2025-12-20 04:49:59,,,,0.227,unavailable,unavailable,unavailable,1.2,0.12,0.12,0.1312,2025-12-20 04:49:59,0.0038,0
2025-12-20 04:54:59,,,,0.231,unavailable,unavailable,unavailable,1.3,0.12,0.12,0.112,2025-12-20 04:54:59,0.0038,0
2025-12-20 04:58:59,,,,0.235,0,0,0,1.3,0.12,0.12,0.1322,2025-12-20 04:58:59,0.004,0
2025-12-20 05:03:59,,,,0.239,0,0,0,1.3,0.12,0.12,0.1535,2025-12-20 05:03:59,0.004,0
2025-12-20 05:04:59,,,,0.239,unavailable,unavailable,unavailable,1.3,0.11,0.11,0.1535,2025-12-20 05:04:59,0.004,0
2025-12-20 05:09:59,,,,0.243,unavailable,unavailable,unavailable,1.3,0.11,0.11,0.1395,2025-12-20 05:09:59,0.0042,0
2025-12-20 05:14:59,,,,0.247,unavailable,unavailable,unavailable,1.4,0.11,0.11,0.1564,2025-12-20 05:14:59,0.0042,0
2025-12-20 05:19:59,,,,0.25,unavailable,unavailable,unavailable,1.4,0.11,0.11,0.1316,2025-12-20 05:19:59,0.0043,0
2025-12-20 05:24:59,,,,0.254,unavailable,unavailable,unavailable,1.4,0.11,0.11,0.1296,2025-12-20 05:24:59,0.0043,0
2025-12-20 05:29:59,,,,0.258,unavailable,unavailable,unavailable,1.4,0.13,0.13,0.11,2025-12-20 05:29:59,0.0044,0
2025-12-20 05:34:59,,,,0.262,unavailable,unavailable,unavailable,1.4,0.14,0.14,0.1067,2025-12-20 05:34:59,0.0045,0
2025-12-20 05:39:59,,,,0.266,unavailable,unavailable,unavailable,1.5,0.13,0.13,0.1098,2025-12-20 05:39:59,0.0046,0
2025-12-20 05:44:59,,,,0.27,unavailable,unavailable,unavailable,1.5,0.13,0.13,0.0946,2025-12-20 05:44:59,0.0046,0
2025-12-20 05:49:59,,,,0.274,unavailable,unavailable,unavailable,1.5,0.13,0.13,0.0899,2025-12-20 05:49:59,0.0046,0
2025-12-20 05:54:59,,,,0.278,unavailable,unavailable,unavailable,1.5,0.13,0.13,0.0747,2025-12-20 05:54:59,0.0047,0
2025-12-20 05:58:59,,,,0.282,0,0,0,1.5,0.13,0.13,0.0796,2025-12-20 05:58:59,0.0048,0
2025-12-20 06:03:59,,,,0.286,0,0,0,1.5,0.13,0.13,0.08,2025-12-20 06:03:59,0.0048,0
2025-12-20 06:04:59,,,,0.286,unavailable,unavailable,unavailable,1.6,0.15,0.15,0.08,2025-12-20 06:04:59,0.0048,0
2025-12-20 06:09:59,,,,0.29,unavailable,unavailable,unavailable,1.6,0.17,0.17,0.08,2025-12-20 06:09:59,0.005,0
2025-12-20 06:14:59,,,,0.293,unavailable,unavailable,unavailable,1.6,0.17,0.17,0.0754,2025-12-20 06:14:59,0.0064,0
